id_forms_of_payment,name
9498,Kandy
9499,Nashville
9500,Yogyakarta (city)
9501,Naples
9502,Vitória
9503,Zapopan
9504,Abuja
9505,Kiev
9506,Road Town
9507,Kathmandu
9508,Manaus
9509,New Delhi
9510,Córdoba
9511,Medellín
9512,Padang
9513,Calgary
9514,Iquitos
9515,Nizhny Novgorod
9516,Iloilo City
9517,Asmara
9518,Paramaribo
9519,Kansas City
9520,Ndola
9521,Hamilton
9522,Iqaluit
9523,Gaza
9524,Brasília
9525,Funafuti
9526,Alexandria
9527,Pekanbaru
9528,Managua
9529,Tijuana
9530,Chicago
9531,Rochester
9532,Tiraspol
9533,Port of Spain
9534,Quetzaltenango
9535,Santa Cruz de Tenerife
9536,Quito
9537,St. George's
9538,Medina
9539,Shenyang
9540,Santa Cruz de la Sierra
9541,Surat
9542,Hai Phong
9543,Malé
9544,Mbabane
9545,Yakutsk
9546,Lubumbashi
9547,Marseille
9548,Djibouti (city)
9549,Pyongyang
9550,Geelong
9551,Hobart
9552,Anchorage
9553,Tianjin
9554,Dushanbe
9555,George Town
9556,Lagos
9557,Pago Pago
9558,Bergen
9559,Tashkent
9560,Dakar
9561,New York City
9562,Bujumbura
9563,San Francisco
9564,Yerevan
9565,Guayaquil
9566,Ibiza
9567,Novosibirsk
9568,Mersin
9569,Dallas
9570,Medan
9571,Chicago
9572,Yangon
9573,Forked River
9574,Houston
9575,Glasgow
9576,Shillong
9577,Tianjin
9578,Prague
9579,Nice
9580,Strasbourg
9581,Chongqing
9582,Yakutsk
9583,Tskhinvali
9584,Ulan Bator
9585,Durango
9586,Huế
9587,Kaohsiung
9588,Quito
9589,Wellington
9590,Kuala Lumpur
9591,Adana
9592,Saint Petersburg
9593,Dalian
9594,Milan
9595,Malang
9596,Almaty
9597,Blantyre
9598,Kathmandu
9599,Chennai
9600,Baghdad
9601,Bujumbura
9602,Zanzibar City
9603,Warsaw
9604,New Delhi
9605,Porto Velho
9606,Panama City
9607,Invercargill
9608,San Juan
9609,New Orleans
9610,Baltimore
9611,San Francisco
9612,Bogotá
9613,El Aaiún
9614,Asmara
9615,Zanzibar City
9616,Pittsburgh
9617,Sana'a
9618,Nukus
9619,Surat Thani
9620,Brikama
9621,Shijiazhuang
9622,Dededo
9623,Turin
9624,Beirut
9625,Lisbon
9626,Bilbao
9627,Seville
9628,Gdańsk
9629,Copenhagen
9630,Hat Yai
9631,Muscat
9632,Cartagena
9633,Miri
9634,Harbin
9635,Monterrey
9636,Vientiane
9637,Luxor
9638,Jayapura
9639,Konya
9640,Tirana
9641,Da Nang
9642,São José dos Campos
9643,Rochester
9644,Pittsburgh
9645,Dakar
9646,Petropavlovsk-Kamchatsky
9647,Marrakech
9648,Panama City
9649,Abidjan
9650,Athens
9651,Düsseldorf
9652,Wuhan
9653,Wuhan
9654,Sapporo
9655,Sacramento
9656,Ottawa
9657,Amman
9658,Barranquilla
9659,Accra
9660,Fortaleza
9661,Douglas
9662,Seville
9663,Kawasaki
9664,Santa Cruz de Tenerife
9665,New York City
9666,Gaborone
9667,Mogadishu
9668,Istanbul
9669,Maracaibo
9670,Thessaloniki
9671,Jakarta
9672,Bursa
9673,Tagbilaran
9674,Brasília
9675,Hargeisa
9676,Ulan Bator
9677,El Aaiún
9678,Virginia Beach
9679,Lagos
9680,Yakutsk
9681,Mecca
9682,Quetzaltenango
9683,Makati City
9684,Dar es Salaam
9685,Accra
9686,Paramaribo
9687,Chiang Mai
9688,Chittagong
9689,Calama
9690,Athens
9691,Phoenix
9692,Jaipur
9693,Madrid
9694,Kaesong
9695,Cali
9696,Koror
9697,Sofia
9698,Karachi
9699,São Paulo
9700,Osaka
9701,Portland
9702,Manaus
9703,Libreville
9704,İzmir
9705,Bangui
9706,Bahía Blanca
9707,Yekaterinburg
9708,Canberra
9709,Quezon City
9710,Bern
9711,Oslo
9712,Douala
9713,Bangkok
9714,Hanoi
9715,George Town
9716,Ljubljana
9717,Ouagadougou
9718,Salt Lake City
9719,Yellowknife
9720,Yogyakarta (city)
9721,Suez
9722,Bulawayo
9723,Seattle
9724,Luxembourg (city)
9725,Samara
9726,Honiara
9727,South Tarawa
9728,Cuiabá
9729,Cape Town
9730,Gangtok
9731,Riga
9732,Asunción
9733,Sabha
9734,Nantes
9735,Porto Velho
9736,Brazzaville
9737,Concepción
9738,Makassar
9739,Lomé
9740,Vatican City
9741,Hagåtña
9742,Asmara
9743,Belize City
9744,Horta (Azores)
9745,Ibadan
9746,Nukuʻalofa
9747,Miami
9748,Shanghai
9749,Dubai
9750,Birkirkara
9751,Stuttgart
9752,Winnipeg
9753,Douglas
9754,Bern
9755,Arequipa
9756,Bamako
9757,Ho Chi Minh City
9758,Mendoza
9759,Xining
9760,Kraków
9761,Hobart
9762,Saint Petersburg
9763,İzmir
9764,Ashgabat
9765,Banda Aceh
9766,Ouagadougou
9767,San Salvador
9768,Bucharest
9769,Kinshasa
9770,Jayapura
9771,Nouakchott
9772,Tampere
9773,Malang
9774,Sabha
9775,Maceió
9776,Magadan
9777,Khartoum
9778,City of Halifax
9779,Kabul
9780,Gdańsk
9781,Willemstad
9782,El Paso
9783,Tokyo
9784,N'Djamena
9785,São José dos Campos
9786,Birkirkara
9787,Sydney
9788,Addis Ababa
9789,George Town
9790,Kansas City
9791,Yekaterinburg
9792,Angra do Heroísmo
9793,Helsinki
9794,Podgorica
9795,St. John's
9796,Dubai
9797,Qingdao
9798,Santa Cruz de Tenerife
9799,Reykjavík
9800,Hagåtña
9801,Libreville
9802,South Tarawa
9803,Shigatse
9804,La Paz
9805,Rockhampton
9806,Sabha
9807,Charlotte
9808,Ndola
9809,Iqaluit
9810,Iloilo City
9811,Pristina
9812,Shenzhen
9813,Denpasar
9814,Madrid
9815,Córdoba
9816,Miami
9817,Chongjin
9818,Toulouse
9819,Shenzhen
9820,Maceió
9821,Kaohsiung
9822,Bogor
9823,Puebla
9824,Denpasar
9825,Kraków
9826,Gold Coast
9827,Providence
9828,Phnom Penh
9829,Karachi
9830,Leipzig
9831,Calama
9832,Miri
9833,Fredericton
9834,Washington
9835,Porto-Novo
9836,Tel Aviv
9837,Alofi
9838,Longyearbyen
9839,Gaza
9840,Santo Domingo
9841,Jacksonville
9842,Salzburg
9843,Bucharest
9844,Punta Arenas
9845,Kingston
9846,Lusaka
9847,Paris
9848,Yangon
9849,Cayenne
9850,Portland
9851,São Paulo
9852,Aberdeen
9853,Cardiff
9854,Geneva
9855,Abuja
9856,Bissau
9857,Rawalpindi
9858,Anchorage
9859,Kandahar
9860,Calgary
9861,Tbilisi
9862,Iquitos
9863,Bamako
9864,Nanjing
9865,Tehran
9866,Padang
9867,Dar es Salaam
9868,Antwerp
9869,Rabat
9870,Port Blair
9871,Dublin
9872,Sydney
9873,Kolkata
9874,Vientiane
9875,Nukulaelae
9876,Innsbruck
9877,Gothenburg
9878,Palikir
9879,Yangon
9880,Harbin
9881,Nanjing
9882,South Tarawa
9883,Brussels
9884,San Francisco
9885,Kota Kinabalu
9886,Abu Dhabi
9887,Salzburg
9888,Port Louis
9889,South Tarawa
9890,Kingstown
9891,Kobe
9892,Alor Star
9893,Puerto Williams
9894,Nukuʻalofa
9895,Kuwait City
9896,Buffalo
9897,Sitka
9898,Amritsar
9899,Mexicali
9900,Oranjestad
9901,Dar es Salaam
9902,Zagreb
9903,Miri
9904,Bogotá
9905,The Valley
9906,Managua
9907,Antananarivo
9908,Tripoli
9909,Xining
9910,Kano
9911,Iquitos
9912,Port Louis
9913,Dunedin
9914,Vientiane
9915,Rotterdam
9916,Pontianak
9917,Hiroshima
9918,Invercargill
9919,Chuí
9920,Kaesong
9921,Christchurch
9922,Gaza
9923,Casablanca
9924,Petropavlovsk-Kamchatsky
9925,Cork (city)
9926,Dar es Salaam
9927,Douglas
9928,Hiroshima
9929,Islamabad
9930,Gdańsk
9931,Fairbanks
9932,Amsterdam
9933,Cologne
9934,Vitória
9935,Makassar
9936,Bulawayo
9937,El Aaiún
9938,Ljubljana
9939,Chongqing
9940,Ilhéus
9941,Vladivostok
9942,Praia
9943,Adana
9944,Hangzhou
9945,Lanzhou
9946,Belmopan
9947,Huế
9948,Aarhus
9949,Mersin
9950,Nassau
9951,Calama
9952,Bogotá
9953,Libreville
9954,Whitehorse
9955,Maceió
9956,Apia
9957,Basra
9958,Bamako
9959,Macapá
9960,Chittagong
9961,Alofi
9962,Sucre
9963,Manzini
9964,Dodoma
9965,Arequipa
9966,Pago Pago
9967,Zamboanga City
9968,Antofagasta
9969,Multan
9970,Darwin
9971,Valletta
9972,El Paso
9973,Podgorica
9974,San Francisco
9975,Abu Dhabi
9976,City of San Marino
9977,Rio de Janeiro
9978,Valparaíso
9979,Palma
9980,Lagos
9981,Copenhagen
9982,Yokohama
9983,Winnipeg
9984,Kanpur
9985,Lomé
9986,Mata-Utu
9987,Daegu
9988,Managua
9989,Macau
9990,Belfast
9991,Dublin
9992,El Paso
9993,Manama
9994,Valparaíso
9995,Shenzhen
9996,Moscow
9997,Helsinki
9998,Cologne
9999,Murmansk
10000,Dededo
10001,Dodoma
10002,Surabaya
10003,Hamburg
10004,Espoo
10005,Stockholm
10006,El Aaiún
10007,São José dos Campos
10008,Dushanbe
10009,Yaoundé
10010,Zagreb
10011,Assis
10012,Mexico City
10013,Cotonou
10014,Buenos Aires
10015,Novosibirsk
10016,Surat
10017,La Serena
10018,Kuala Lumpur
10019,Providence
10020,São Paulo
10021,Enugu
10022,Monaco
10023,Reykjavík
10024,Porto Alegre
10025,Paramaribo
10026,Shenzhen
10027,Kigali
10028,Raleigh
10029,Vilnius
10030,Quezon City
10031,Rockhampton
10032,Honiara
10033,Sydney
10034,Willemstad
10035,Taipei
10036,Baghdad
10037,Athens
10038,Angra do Heroísmo
10039,Saskatoon
10040,Paramaribo
10041,Kaliningrad
10042,Tallinn
10043,Kabul
10044,Hamburg
10045,St. George's
10046,Lomé
10047,Vancouver
10048,Baghdad
10049,Kraków
10050,Addis Ababa
10051,Los Angeles
10052,Amritsar
10053,Mendoza
10054,Guayaquil
10055,Cayenne
10056,Pago Pago
10057,Brazzaville
10058,Cologne
10059,Melekeok
10060,Huế
10061,Lahore
10062,Dammam
10063,Munich
10064,Newcastle
10065,Okinawa
10066,Cincinnati
10067,Wollongong
10068,Toronto
10069,Thiès
10070,Atlanta
10071,Zamboanga City
10072,Yellowknife
10073,Mexico City
10074,Chongjin
10075,Hiroshima
10076,Arbil
10077,Rawalpindi
10078,N'Djamena
10079,Bangkok
10080,Chittagong
10081,Lobamba
10082,Ankara
10083,Sydney
10084,Port Moresby
10085,Sydney
10086,Huế
10087,San Francisco
10088,Jinan
10089,Madrid
10090,Faisalabad
10091,Buenos Aires
10092,Manila
10093,Mérida
10094,Espoo
10095,San Fernando
10096,Apia
10097,Asunción
10098,Maputo
10099,St. George's
