id_contracts,taxi_companies_id_taxi_companies,autos_id_autos,taxi_drivers_id_taxi_drivers,entry_date,end_date
6523,6153,7377,8233,2011-07-16,2028-03-15
6524,6482,2691,1920,2021-03-15,2026-10-28
6525,8305,4315,6596,2011-01-23,2022-11-03
6526,8399,9631,4130,2020-09-07,2028-03-23
6527,4708,7555,3746,2007-11-17,2026-06-22
6528,4772,6114,3594,2013-12-24,2023-09-22
6529,8867,2388,4982,2020-02-13,2029-05-24
6530,4462,8786,4129,2015-01-08,2027-04-04
6531,4264,6975,4227,2019-01-31,2025-09-28
6532,5363,1067,7455,2013-07-12,2028-12-06
6533,4874,8249,4000,2010-10-19,2026-06-28
6534,836,4995,9112,2009-01-11,2024-02-15
6535,2915,7369,8688,2021-06-04,2024-08-04
6536,8632,3620,298,2017-05-16,2026-03-19
6537,5508,7944,2779,2017-01-13,2025-12-18
6538,6574,6003,3081,2018-02-20,2023-02-15
6539,8094,9493,3711,2020-02-05,2029-02-03
6540,4859,7418,2156,2013-01-28,2028-10-24
6541,4792,1982,6633,2021-12-18,2025-09-18
6542,4371,4766,5521,2011-11-04,2024-01-19
6543,4446,8534,2223,2008-04-16,2026-09-01
6544,5967,6379,3751,2019-04-10,2023-12-20
6545,6896,5333,8644,2015-06-04,2023-10-12
6546,1625,5387,5677,2009-01-14,2027-09-15
6547,3544,6248,2858,2019-10-04,2024-12-09
6548,6221,9697,5728,2007-02-10,2024-05-08
6549,3730,9265,7292,2015-06-19,2025-11-06
6550,4130,1073,5501,2015-11-18,2022-12-03
6551,5398,4699,9854,2021-07-28,2027-05-15
6552,7646,7434,7411,2012-02-24,2025-08-17
6553,439,8582,1981,2014-06-20,2025-08-05
6554,5663,8999,7544,2011-06-20,2026-03-16
6555,6306,6749,416,2011-10-02,2025-04-26
6556,4697,4579,2547,2016-07-16,2027-06-19
6557,9215,5722,6314,2009-12-13,2024-08-19
6558,1997,10009,8485,2021-12-04,2029-06-22
6559,1081,6442,6670,2012-10-19,2024-01-02
6560,5200,3972,898,2010-01-12,2025-05-06
6561,4936,723,4755,2016-02-14,2024-07-21
6562,1232,10023,1687,2018-11-14,2023-11-03
6563,8711,3034,9793,2015-12-15,2027-04-23
6564,5535,1662,2032,2019-04-12,2024-08-03
6565,4520,9369,2683,2018-05-16,2027-03-05
6566,10024,2836,7810,2021-01-05,2023-06-02
6567,7517,1986,9384,2011-12-31,2029-06-19
6568,761,1573,4788,2018-09-06,2022-07-17
6569,7850,5348,7207,2007-05-31,2025-09-24
6570,8453,3428,7308,2010-05-04,2024-02-20
6571,8159,4779,1931,2009-07-26,2027-07-09
6572,4768,5339,6227,2013-11-18,2022-08-25
6573,1716,9092,5824,2016-10-28,2025-07-06
6574,9712,6109,1420,2016-11-26,2024-01-12
6575,6942,1607,10002,2009-08-22,2022-08-04
6576,8661,3484,3360,2011-08-16,2029-10-20
6577,7129,8369,8300,2010-06-02,2025-10-24
6578,6776,8326,6846,2014-08-11,2024-02-11
6579,2587,5398,3491,2021-08-02,2024-04-20
6580,9760,2457,8854,2009-06-20,2023-05-30
6581,9656,236,6940,2008-01-27,2026-07-20
6582,6686,2641,9943,2008-06-21,2023-07-05
6583,9485,10089,5408,2008-12-22,2027-11-01
6584,1705,1303,2161,2007-07-19,2026-09-14
6585,7085,5480,206,2014-09-02,2028-09-19
6586,6570,5605,9254,2021-05-17,2026-10-11
6587,9942,3301,751,2007-09-25,2028-01-03
6588,2202,4817,6625,2011-02-07,2022-08-08
6589,7379,4957,6165,2010-08-18,2027-05-21
6590,6925,8129,3481,2019-01-17,2023-08-19
6591,6033,6953,105,2022-03-02,2028-06-18
6592,7673,9332,4011,2014-03-23,2023-05-03
6593,349,7136,9202,2014-05-28,2024-12-26
6594,1055,4158,2050,2008-06-18,2023-05-31
6595,7752,2843,9596,2008-02-12,2026-11-17
6596,1472,9399,7241,2019-03-05,2022-09-17
6597,2916,449,3595,2011-02-11,2027-12-05
6598,1001,2969,8710,2021-08-18,2028-06-15
6599,6515,541,9932,2013-05-09,2027-04-24
6600,1168,7901,1216,2013-07-25,2023-03-31
6601,679,969,715,2019-04-13,2026-12-24
6602,8775,434,6805,2020-02-22,2025-03-11
6603,8388,5487,1628,2012-01-30,2026-07-01
6604,2330,2962,2854,2021-03-08,2027-08-22
6605,2550,4709,974,2009-08-04,2024-07-10
6606,9676,3203,9795,2007-07-10,2029-04-25
6607,805,1857,6429,2013-10-14,2024-08-09
6608,1957,7224,5741,2012-08-04,2029-10-26
6609,237,7213,710,2013-10-24,2026-09-24
6610,5139,1284,8084,2014-02-21,2022-06-22
6611,8551,5061,1721,2013-09-01,2029-04-13
6612,8221,7981,5817,2021-08-17,2028-11-07
6613,9806,2056,10025,2015-07-31,2024-01-28
6614,9107,3268,2144,2017-06-17,2029-12-25
6615,222,5623,8639,2015-11-11,2027-12-05
6616,3668,3819,9633,2012-09-22,2029-10-15
6617,8205,8225,8598,2021-04-23,2026-04-23
6618,4933,6832,1901,2008-07-13,2029-11-22
6619,7222,1444,256,2021-02-16,2023-09-26
6620,4482,234,5290,2009-09-15,2028-04-22
6621,8159,5081,1718,2021-09-12,2029-10-15
6622,10011,3062,7551,2011-05-10,2025-10-18
6623,9233,3638,2651,2016-02-24,2024-04-22
6624,214,8168,5667,2012-09-27,2024-01-26
6625,5068,2813,723,2013-12-02,2025-08-26
6626,5797,507,8848,2011-08-04,2023-12-06
6627,5962,2304,9275,2016-03-23,2026-04-17
6628,5418,4321,5566,2010-08-07,2025-01-25
6629,4160,7721,7294,2007-02-04,2024-05-02
6630,6688,4745,1373,2007-09-24,2025-11-11
6631,2263,996,1534,2017-01-03,2027-03-15
6632,4478,8821,9559,2007-08-22,2026-05-29
6633,1478,2471,2010,2021-02-10,2023-01-13
6634,9239,4213,4812,2020-02-25,2026-02-20
6635,5860,9121,9533,2016-12-17,2028-08-08
6636,7423,7158,7504,2022-01-13,2027-08-23
6637,4395,7525,8443,2021-10-11,2025-10-02
6638,9356,9638,4037,2018-02-16,2028-08-16
6639,9474,1216,9709,2014-06-20,2025-05-01
6640,8314,9645,7507,2019-10-03,2024-02-17
6641,9099,967,8218,2008-08-13,2023-01-18
6642,2728,9540,9460,2014-10-17,2023-11-11
6643,7839,265,2064,2009-01-21,2025-11-12
6644,3026,1274,10072,2018-06-13,2022-07-23
6645,2667,7912,2311,2009-11-18,2025-08-28
6646,8468,7796,1588,2021-06-19,2027-05-07
6647,120,9799,7949,2013-11-26,2024-01-25
6648,9788,9583,6906,2007-10-19,2028-08-03
6649,8785,6593,7543,2016-11-05,2028-06-26
6650,5077,5625,4353,2013-03-11,2026-10-16
6651,6710,7973,1616,2007-05-06,2025-07-12
6652,3559,3905,3822,2011-08-07,2028-01-26
6653,5036,6239,5715,2014-02-03,2024-08-16
6654,6032,8478,9177,2010-08-07,2025-04-18
6655,3378,2586,4623,2015-12-20,2022-08-17
6656,4707,4589,2547,2021-06-10,2029-06-19
6657,2323,9871,3430,2020-12-01,2028-05-24
6658,5968,1994,8863,2017-01-24,2029-04-03
6659,5125,3673,3324,2012-11-30,2024-10-05
6660,1437,9931,9276,2007-03-02,2028-10-24
6661,5026,3737,5574,2020-03-14,2026-08-10
6662,4095,6273,736,2018-11-20,2026-02-02
6663,8197,3270,1872,2019-09-07,2022-11-16
6664,5671,1580,6189,2021-05-19,2023-12-19
6665,7585,6924,6410,2020-03-03,2022-09-21
6666,7240,3663,6265,2009-10-10,2029-05-25
6667,986,1109,4174,2020-06-20,2027-10-07
6668,6145,7846,8427,2016-05-31,2028-04-04
6669,7177,7832,244,2008-03-28,2026-03-15
6670,6374,2534,9355,2011-11-09,2027-11-08
6671,1698,9465,8328,2016-05-05,2024-11-08
6672,7539,1519,6577,2017-06-16,2028-04-04
6673,3066,1022,3359,2012-04-02,2029-04-21
6674,8844,3812,1460,2016-04-23,2025-03-19
6675,1716,3917,8499,2022-02-04,2028-01-04
6676,4359,1968,6790,2022-03-12,2024-01-02
6677,5594,1327,7490,2016-02-08,2023-04-02
6678,1577,5808,1955,2011-12-05,2029-09-23
6679,2330,8061,490,2021-08-01,2027-12-06
6680,1188,4761,3218,2014-09-14,2025-04-04
6681,8759,352,6924,2016-11-13,2025-03-25
6682,2154,6321,6995,2018-04-14,2023-05-21
6683,2636,2257,7184,2012-01-22,2028-03-31
6684,8611,7097,8962,2009-03-09,2022-11-18
6685,3149,9845,7517,2013-04-08,2028-09-06
6686,2042,1293,5888,2014-11-14,2023-05-11
6687,9965,5644,5107,2017-10-16,2022-09-11
6688,6853,7893,3912,2007-09-03,2022-07-05
6689,6531,2584,2707,2015-05-19,2026-05-03
6690,4991,1301,8020,2015-08-01,2023-11-09
6691,4978,1292,7549,2008-05-22,2029-05-28
6692,6515,3626,6761,2018-10-16,2029-10-22
6693,8805,4995,7740,2007-05-26,2026-05-10
6694,6195,3995,3607,2017-01-24,2028-03-15
6695,3816,1613,3311,2016-04-28,2025-07-29
6696,8249,710,5446,2016-01-16,2029-11-23
6697,5638,8044,4701,2016-07-18,2029-08-01
6698,4038,4188,9269,2017-11-10,2024-04-08
6699,7585,7073,1932,2012-01-17,2028-06-16
6700,1093,4673,2689,2011-01-29,2027-07-30
6701,4610,8366,2118,2018-10-14,2026-03-26
6702,6235,4746,1188,2014-09-30,2023-08-20
6703,2680,8356,6456,2009-03-23,2027-02-12
6704,7638,113,1034,2007-09-21,2024-07-11
6705,4415,5138,6479,2011-11-17,2028-10-16
6706,7578,1725,388,2011-10-20,2028-09-23
6707,6891,7688,4161,2016-12-31,2025-02-21
6708,5217,6789,613,2017-09-27,2024-08-13
6709,2204,4726,6206,2010-06-06,2024-01-17
6710,1537,2513,5028,2012-03-29,2029-08-25
6711,9092,1463,3890,2014-09-06,2029-06-01
6712,5678,4135,8036,2017-02-05,2029-08-17
6713,9570,6093,7394,2021-01-30,2027-03-05
6714,6975,8026,8351,2011-12-26,2023-12-18
6715,6352,1864,6687,2007-11-20,2023-11-09
6716,3440,2367,6214,2015-07-15,2024-12-10
6717,1293,2138,3402,2014-01-12,2025-04-12
6718,5400,3081,5549,2012-03-28,2024-04-06
6719,8156,5481,8992,2017-01-15,2025-06-11
6720,609,8177,3623,2013-08-27,2027-02-04
6721,2979,4832,5748,2018-08-12,2028-06-22
6722,9043,5133,8065,2014-11-04,2028-05-10
6723,3252,7728,9821,2014-11-23,2024-11-07
6724,1508,2896,3614,2009-12-05,2023-12-29
6725,7219,1630,8017,2011-09-05,2026-08-04
6726,4103,8510,3584,2010-05-07,2025-07-06
6727,7159,9972,5646,2016-09-05,2028-06-28
6728,4889,1043,2515,2019-11-29,2027-04-25
6729,2621,3208,2479,2021-10-03,2024-04-10
6730,1385,4219,1131,2016-10-30,2026-06-16
6731,3572,4953,3394,2017-06-21,2023-06-12
6732,8177,9007,2647,2016-08-29,2025-05-19
6733,7849,5908,725,2008-05-31,2029-12-24
6734,164,1483,5245,2021-02-28,2026-05-06
6735,2837,4629,9500,2017-07-07,2022-12-19
6736,7957,6701,4588,2009-05-16,2025-03-28
6737,5605,6920,4393,2018-11-05,2022-07-05
6738,7652,9792,8773,2014-09-03,2027-04-03
6739,6460,8520,5609,2020-02-18,2024-04-22
6740,5282,1752,9402,2011-02-16,2027-01-05
6741,7997,5630,2397,2016-02-04,2029-01-02
6742,5920,3702,8060,2017-01-21,2025-01-23
6743,4523,3998,2538,2020-11-18,2028-10-01
6744,1106,2338,8146,2015-08-31,2026-02-02
6745,3378,2588,8252,2022-01-16,2028-07-29
6746,1065,4217,9819,2009-08-17,2023-04-17
6747,3035,6837,7345,2022-05-17,2026-12-31
6748,2682,9532,6874,2011-03-29,2023-02-20
6749,5386,9486,9197,2010-10-02,2027-12-25
6750,5290,7451,3679,2011-08-26,2023-03-20
6751,9204,2088,9266,2013-12-02,2028-11-30
6752,4907,384,9322,2019-12-21,2026-10-24
6753,650,7434,6282,2007-03-09,2027-04-09
6754,9102,5278,5825,2017-11-16,2023-12-28
6755,3781,8489,344,2012-01-17,2029-06-22
6756,1575,4596,435,2014-10-28,2027-04-11
6757,2619,5965,5279,2022-03-13,2027-04-12
6758,9163,6524,430,2013-12-20,2028-10-12
6759,9930,2648,4506,2011-11-27,2023-02-15
6760,1896,3766,1094,2020-10-09,2026-05-29
6761,6172,1606,2446,2016-04-20,2027-11-08
6762,1821,1343,4466,2020-08-27,2022-07-19
6763,3894,720,3081,2007-07-19,2025-03-22
6764,8043,4549,7318,2008-06-22,2029-11-10
6765,896,5351,9690,2007-07-21,2024-08-27
6766,7132,198,1115,2017-03-01,2028-05-02
6767,8007,2255,3935,2014-11-01,2026-02-20
6768,3335,5887,5715,2012-01-08,2025-04-01
6769,1957,4922,4763,2008-01-11,2023-07-05
6770,1105,1842,2325,2011-09-22,2022-06-09
6771,2985,8753,9282,2017-01-05,2024-09-10
6772,163,7806,7387,2012-04-07,2024-08-23
6773,8377,6986,6895,2016-02-14,2024-12-20
6774,8232,943,9453,2013-03-05,2026-12-09
6775,5291,6070,3007,2017-07-12,2028-07-23
6776,5031,2172,9044,2011-05-08,2029-08-17
6777,8260,3929,5432,2016-09-25,2023-10-18
6778,6996,7580,3783,2008-09-04,2028-08-29
6779,2139,4042,7288,2009-04-30,2026-12-13
6780,8353,1605,4915,2019-06-17,2027-10-21
6781,7348,2706,9396,2018-04-04,2025-05-14
6782,6355,4519,7767,2011-09-20,2024-05-16
6783,3817,4039,7362,2011-12-24,2028-06-26
6784,871,3177,8765,2018-06-26,2028-10-08
6785,1677,9675,7769,2016-09-23,2029-06-09
6786,1040,1203,3338,2008-11-16,2027-07-12
6787,4276,7197,8814,2010-12-07,2024-09-23
6788,472,10058,9930,2013-11-15,2024-09-15
6789,4332,6800,9957,2020-05-31,2028-12-29
6790,6658,6459,2478,2016-08-08,2025-10-23
6791,5857,9320,1228,2007-10-31,2027-09-09
6792,857,481,4696,2011-06-25,2022-06-04
6793,6661,7997,2595,2020-11-25,2029-03-12
6794,7737,8416,7150,2010-07-07,2029-04-21
6795,3228,3892,4987,2007-10-22,2025-03-31
6796,1894,6988,3743,2009-02-07,2024-11-16
6797,3020,2244,4473,2020-06-01,2024-11-22
6798,398,8665,7362,2008-01-29,2022-12-02
6799,9471,8033,8142,2020-11-29,2029-07-17
6800,7225,9801,1770,2015-02-08,2026-11-17
6801,1429,7145,5984,2008-03-22,2027-12-31
6802,1902,2762,7828,2017-02-06,2022-08-09
6803,10041,8168,7074,2019-07-13,2025-01-07
6804,8354,5510,6338,2013-05-25,2027-02-22
6805,3285,329,9934,2017-10-02,2025-06-06
6806,2241,301,8677,2015-04-27,2028-04-26
6807,2841,8553,9241,2007-10-19,2025-04-06
6808,698,2437,6637,2020-01-03,2023-02-05
6809,2313,8665,5829,2018-09-21,2029-07-28
6810,1616,1465,5466,2018-04-21,2026-11-17
6811,8716,3017,3169,2021-07-28,2028-04-06
6812,1472,7393,1116,2012-09-29,2027-01-18
6813,2808,5446,6599,2017-07-16,2025-09-08
6814,2827,109,9682,2016-09-05,2026-05-19
6815,5143,646,1677,2012-08-28,2027-03-03
6816,5591,1740,7104,2015-02-26,2024-03-23
6817,2936,9369,2798,2007-12-31,2026-10-02
6818,4200,4803,621,2009-10-13,2024-11-01
6819,6877,4182,3238,2013-08-03,2029-03-03
6820,5140,10028,8433,2016-12-30,2025-02-05
6821,6409,7247,5604,2011-12-03,2026-03-26
6822,529,6743,2686,2018-05-16,2028-07-04
6823,10042,9114,2477,2018-09-03,2029-01-24
6824,7359,3754,9779,2009-07-29,2027-08-01
6825,4873,931,5769,2017-03-13,2024-12-26
6826,5319,3800,4272,2007-01-09,2025-05-15
6827,523,9387,6423,2012-05-22,2025-01-16
6828,6228,5826,9468,2021-04-04,2023-09-30
6829,8012,4048,2162,2021-12-14,2028-06-04
6830,5916,7256,9425,2018-01-19,2026-04-15
6831,8292,4475,7131,2020-07-14,2026-08-05
6832,8361,6731,9177,2009-01-01,2027-11-02
6833,2738,4870,3920,2017-03-04,2025-11-22
6834,9904,6793,463,2018-06-04,2023-10-13
6835,4450,2431,7062,2012-05-01,2028-09-19
6836,9052,5957,2230,2012-07-02,2022-10-08
6837,1197,6282,9502,2020-11-28,2027-08-28
6838,2779,5466,6035,2010-08-08,2027-09-14
6839,5928,6017,4067,2016-04-08,2023-12-28
6840,4867,2664,2500,2019-04-29,2024-09-22
6841,4715,8454,9879,2011-06-25,2026-09-19
6842,5515,4420,396,2009-02-19,2028-06-10
6843,5876,3863,10034,2015-07-21,2023-06-28
6844,3724,9755,3117,2014-01-24,2027-11-26
6845,4197,3250,1040,2019-05-23,2029-01-26
6846,2159,5806,1732,2015-11-15,2029-04-24
6847,8929,1295,2996,2016-07-06,2025-11-07
6848,8699,8940,5459,2016-04-07,2027-09-19
6849,2265,4057,2654,2018-01-11,2024-08-10
6850,5802,2186,2660,2010-11-15,2026-04-26
6851,1301,5199,7836,2009-04-14,2029-07-28
6852,6093,8156,2217,2012-08-21,2025-09-27
6853,8337,1436,3440,2022-02-21,2023-02-14
6854,108,787,7049,2014-07-27,2025-03-03
6855,8003,2830,3996,2019-03-19,2025-01-11
6856,9090,8532,2157,2020-06-14,2027-04-11
6857,8024,3829,7880,2020-02-15,2029-03-25
6858,5503,9123,525,2019-03-19,2022-07-24
6859,6550,1518,5039,2017-12-07,2027-12-15
6860,6044,8020,9218,2012-01-02,2026-01-02
6861,9293,3039,3746,2010-06-29,2029-07-11
6862,6183,2380,8121,2016-01-14,2025-09-25
6863,4059,3473,2778,2015-03-02,2023-04-01
6864,2442,4405,1362,2014-06-03,2029-01-16
6865,695,7043,2798,2021-07-30,2025-01-28
6866,5520,4178,1567,2009-03-07,2026-10-21
6867,4531,2000,9726,2015-03-09,2024-09-13
6868,5967,7265,521,2017-03-14,2025-12-09
6869,9373,3338,6695,2019-09-30,2029-09-10
6870,9558,8710,2623,2021-02-03,2024-05-08
6871,10016,8159,7254,2020-06-01,2022-07-18
6872,6955,1361,8808,2021-10-12,2026-08-13
6873,4464,9447,6498,2020-05-31,2024-01-29
6874,3102,9455,7375,2013-07-19,2025-05-22
6875,10051,1953,5738,2014-05-05,2024-11-10
6876,2082,7719,1537,2010-04-21,2024-06-16
6877,5514,9628,5558,2019-07-08,2026-11-04
6878,9307,2611,5985,2019-03-29,2026-12-19
6879,3911,1182,202,2015-08-13,2027-09-10
6880,4169,5894,5372,2012-04-18,2024-08-21
6881,259,2076,2458,2016-02-06,2026-02-07
6882,839,2393,4519,2015-03-05,2025-09-07
6883,1939,7385,2346,2015-02-04,2026-07-21
6884,1466,4057,897,2010-08-20,2028-05-12
6885,5021,7697,1701,2007-11-03,2029-06-28
6886,431,7832,1293,2021-10-21,2022-10-11
6887,9765,2410,3638,2013-02-02,2027-12-09
6888,5891,284,2817,2017-06-03,2023-07-26
6889,1212,4386,6886,2020-07-15,2029-12-05
6890,9137,8631,6034,2012-09-12,2023-12-11
6891,5873,1436,7415,2022-05-06,2027-02-04
6892,9809,1852,1075,2008-08-23,2029-02-28
6893,8418,6438,8388,2010-11-28,2029-01-09
6894,2380,8707,3410,2017-07-26,2027-03-05
6895,3277,6895,2701,2021-01-03,2023-05-19
6896,2953,5913,9779,2021-12-26,2028-08-07
6897,7106,610,5580,2014-06-02,2024-05-12
6898,5012,5645,5012,2015-07-23,2029-04-06
6899,9370,3059,2582,2015-05-25,2024-06-07
6900,10072,2943,8960,2014-08-03,2026-03-10
6901,8809,303,8420,2011-08-03,2027-02-23
6902,9118,5612,9691,2016-09-24,2027-11-15
6903,268,4541,3305,2018-08-14,2028-02-16
6904,3519,1458,6923,2010-10-12,2029-09-24
6905,8582,3570,4961,2015-10-30,2029-08-01
6906,5238,179,9329,2007-12-25,2028-11-10
6907,7564,3031,8414,2017-12-22,2029-08-22
6908,1840,6564,6187,2011-12-18,2025-01-23
6909,216,2107,9686,2008-01-27,2028-02-28
6910,2906,2235,8696,2014-12-01,2028-06-16
6911,4834,837,6026,2020-11-22,2027-07-04
6912,989,4863,1368,2011-11-30,2023-01-16
6913,3492,1542,1817,2007-09-06,2026-06-09
6914,4616,474,9391,2014-01-07,2028-06-16
6915,3514,2318,2099,2013-06-03,2022-07-21
6916,6963,9397,1643,2015-07-25,2023-08-27
6917,4748,4494,884,2008-01-24,2025-03-21
6918,7065,9110,9582,2008-11-04,2029-12-21
6919,9074,8062,1572,2010-07-03,2026-04-09
6920,411,4767,4338,2012-04-18,2026-06-14
6921,9407,4864,10012,2016-09-13,2022-11-02
6922,2841,8835,9707,2012-12-05,2028-05-09
6923,1450,2095,6256,2022-01-08,2024-03-19
6924,4599,5787,8896,2016-07-09,2028-06-17
6925,7386,1656,8428,2017-11-20,2024-07-21
6926,6885,287,7101,2010-01-12,2028-05-31
6927,6535,3923,662,2011-07-04,2028-09-11
6928,3322,6777,4232,2009-02-14,2024-09-17
6929,6761,4645,5982,2018-11-01,2026-03-31
6930,5609,7062,535,2011-04-27,2026-04-08
6931,3212,3906,8992,2016-05-20,2023-06-07
6932,7269,7200,6271,2007-03-17,2025-11-18
6933,9833,768,7784,2009-02-24,2027-02-21
6934,9726,5874,2643,2010-09-14,2025-08-23
6935,7696,7736,4164,2021-05-31,2028-09-25
6936,8593,9087,2741,2020-03-23,2027-02-12
6937,9062,7756,6639,2020-10-06,2027-12-29
6938,3476,453,7259,2020-06-06,2023-10-03
6939,4479,1391,7513,2010-01-01,2023-03-17
6940,7020,1171,6948,2017-02-01,2025-08-31
6941,6313,1555,8695,2013-08-18,2024-12-03
6942,3833,8291,3879,2010-08-28,2028-11-10
6943,1881,5613,5307,2008-03-02,2023-10-14
6944,9397,9177,3881,2012-05-29,2028-08-04
6945,5175,5818,1381,2016-04-15,2029-11-07
6946,6119,7190,4267,2013-05-06,2024-08-30
6947,1091,2699,7972,2019-02-03,2029-12-29
6948,299,6921,7672,2013-07-28,2022-07-11
6949,1563,5149,5429,2009-04-01,2024-03-02
6950,9387,3147,10058,2018-05-05,2022-07-14
6951,8772,6070,1895,2014-02-05,2023-01-06
6952,4345,9257,1364,2017-02-09,2026-07-12
6953,3129,6624,9463,2011-10-19,2027-07-16
6954,1133,9274,3479,2010-01-13,2027-07-24
6955,9029,9996,3332,2011-09-24,2026-09-14
6956,9777,2089,3410,2010-08-04,2022-08-03
6957,5083,775,3951,2014-08-16,2025-10-17
6958,245,8707,9190,2010-08-27,2026-02-22
6959,6904,2127,5696,2014-03-07,2024-11-13
6960,662,6701,5604,2010-04-18,2025-01-04
6961,1700,7468,729,2009-01-24,2023-06-20
6962,8006,8722,2767,2018-08-13,2023-12-03
6963,4420,7811,8920,2016-03-13,2024-03-04
6964,7130,2360,1685,2008-08-24,2022-06-16
6965,1754,1669,8656,2016-03-02,2025-05-14
6966,7916,615,266,2017-09-05,2025-10-13
6967,2777,1788,289,2014-04-25,2025-08-03
6968,9523,3195,6647,2021-03-18,2027-09-18
6969,3129,2555,1310,2011-09-13,2023-11-17
6970,9587,9233,5342,2014-09-03,2029-12-10
6971,8357,6896,102,2020-07-04,2028-03-01
6972,9312,1320,6302,2019-05-21,2024-12-24
6973,4426,326,7007,2012-02-19,2024-05-14
6974,7788,3782,3212,2009-05-20,2029-01-05
6975,2873,8132,2465,2018-08-12,2028-08-11
6976,8031,8198,224,2010-01-21,2027-05-30
6977,9677,5221,5748,2011-01-27,2028-06-07
6978,6906,9243,8389,2013-01-19,2025-08-31
6979,7372,7837,2341,2008-12-14,2024-05-16
6980,9759,2341,5837,2010-03-23,2029-06-18
6981,1296,8503,7957,2008-06-20,2029-09-11
6982,6467,6716,5133,2008-10-21,2022-12-11
6983,7011,6642,7780,2021-03-17,2024-11-29
6984,3608,6999,2239,2012-04-24,2023-01-24
6985,2231,5455,7095,2009-06-10,2024-02-06
6986,817,4715,9841,2021-12-31,2025-03-21
6987,7344,4234,8376,2010-12-23,2025-03-11
6988,908,2829,1697,2013-10-16,2027-03-23
6989,1574,3433,5331,2010-03-30,2025-08-31
6990,1178,7295,7675,2018-10-20,2028-07-22
6991,7424,6872,391,2018-07-24,2027-07-21
6992,5921,6224,1690,2016-08-11,2024-03-13
6993,10064,4679,5730,2018-09-20,2029-01-23
6994,5639,9514,7585,2010-01-22,2028-03-20
6995,5655,4005,7233,2018-05-29,2023-10-27
6996,6894,306,9975,2009-06-10,2028-05-13
6997,5555,7090,3530,2016-10-16,2028-10-31
6998,1391,4152,2403,2014-08-26,2026-02-22
6999,1660,9115,2928,2015-06-29,2022-10-23
7000,3697,3765,2005,2018-08-04,2024-06-07
7001,239,3217,6666,2015-01-02,2028-11-13
7002,3467,861,6749,2010-11-08,2026-06-06
7003,9415,1825,8179,2020-04-03,2027-09-19
7004,3518,294,6782,2014-10-11,2029-06-09
7005,3494,1872,6920,2009-10-18,2026-04-23
7006,10031,6017,9664,2008-01-20,2026-09-09
7007,6617,243,6934,2020-02-10,2027-09-09
7008,5452,9158,4952,2014-09-30,2024-08-17
7009,6689,336,3726,2007-05-05,2024-03-01
7010,7553,5589,2275,2012-02-10,2028-05-16
7011,7601,438,8676,2021-09-30,2022-09-29
7012,6869,6192,735,2013-12-06,2023-03-11
7013,5393,2068,1944,2014-11-06,2025-06-09
7014,1912,7496,3531,2017-06-19,2024-02-07
7015,2806,2400,3732,2013-11-14,2024-09-16
7016,6921,1468,1142,2016-09-22,2029-11-08
7017,9493,6515,5521,2007-05-09,2027-06-09
7018,1779,8905,866,2020-09-16,2028-06-08
7019,4867,3485,642,2012-11-23,2029-05-10
7020,8086,6284,8342,2018-08-01,2029-04-09
7021,7074,3453,2962,2017-11-23,2027-10-01
7022,2372,1440,4742,2020-10-19,2023-12-25
7023,1949,3695,5826,2016-01-13,2027-07-06
7024,2709,10051,2769,2013-11-19,2026-07-24
7025,621,3286,1189,2007-05-17,2023-03-24
7026,7307,1657,1272,2010-01-03,2027-10-16
7027,4243,10067,8474,2014-06-16,2026-04-08
7028,4531,900,1613,2016-02-20,2024-05-19
7029,9055,4475,3106,2021-09-27,2027-07-19
7030,4986,6356,7502,2019-08-22,2027-08-18
7031,3106,4597,3443,2008-09-08,2024-01-19
7032,9051,7406,9552,2007-06-02,2028-04-11
7033,2205,6820,4987,2016-01-18,2024-08-16
