id_trips,forms_of_payment_id_forms_of_payment,departure_address,arrival_address,estimation,clients_id_clients,order_methods_id_order_methods,contracts_id_contracts
5624,9962,Sukhumi,Fredericton,2,4356,6305,9761
5625,742,Lviv,Hamilton,5,4411,3123,6734
5626,2486,Belfast,Vatican City,4,8408,7458,9167
5627,1763,Shillong,Mexico City,3,7032,3298,4437
5628,2503,Sydney,Baghdad,3,1981,1237,8695
5629,8143,Surat,Budapest,4,9218,7561,6057
5630,767,Porto Velho,Lisbon,2,8993,9111,6089
5631,7097,Bulawayo,Brikama,2,7536,2851,4726
5632,1471,Tbilisi,Papeete,5,6286,2424,740
5633,2460,Saint-Pierre,Nanjing,1,2640,7286,4260
5634,7039,Guadalajara,Austin,3,5142,199,9372
5635,8748,Rabi Island,Palikir,5,9589,7587,4980
5636,1380,Bujumbura,São José dos Campos,2,5307,4004,1127
5637,6840,Dammam,São Tomé,3,711,7370,2809
5638,7934,Road Town,Harbin,2,7170,3970,7699
5639,428,Mbabane,Sarajevo,2,1582,1918,9462
5640,5994,Doha,Mendoza,4,9301,3146,8256
5641,2284,Sana'a,Hangzhou,5,9490,4582,9619
5642,7450,Ürümqi,Dresden,2,8107,7571,6790
5643,9737,Bujumbura,George Town,5,6614,6627,3127
5644,2566,Chicago,Sacramento,4,154,1598,9289
5645,1319,Kaesong,Macapá,2,5563,7704,5494
5646,2980,Oranjestad,Busan,4,5951,4022,9019
5647,4687,Copenhagen,Louisville,5,4256,5379,5889
5648,5330,Bratsk,Miami,5,6837,2266,5373
5649,551,Malacca Town,Gibraltar,5,9229,701,2819
5650,9830,Abu Dhabi,Lubumbashi,5,3992,344,7246
5651,3739,Oklahoma City,Ashgabat,4,6733,3253,4152
5652,5726,Bogor,Bratislava,4,1614,8391,7048
5653,1304,Cairo,Boston,2,3788,2445,277
5654,6589,Minneapolis,Ciudad del Este,4,1518,3704,7769
5655,6015,Tegucigalpa,Riverside,1,8847,4532,7682
5656,3502,Weno,Salzburg,1,2770,8429,3412
5657,5497,Tartu,Nuuk,2,6696,859,6741
5658,3084,Patna,Kathmandu,5,8634,2701,2859
5659,5193,Hanoi,Kabul,3,1995,7463,8445
5660,6685,Salzburg,Dushanbe,4,7678,3525,3023
5661,5237,City of Halifax,Porto,4,3806,7545,4738
5662,1170,Yakutsk,Serekunda,2,1637,292,1282
5663,9686,Adana,Pristina,5,8513,6390,3455
5664,2167,Phnom Penh,Christchurch,3,920,1819,7097
5665,1058,Montreal,Huế,5,731,1944,6322
5666,4400,Davao City,Alofi,5,8915,8507,4258
5667,5325,Suva,Columbus,4,3369,4341,8331
5668,7452,Kobe,Dublin,2,8267,5576,2136
5669,1319,Srinagar,Fort-de-France,1,1026,9561,5891
5670,3351,Okinawa,Ottawa,5,1731,2357,5540
5671,5774,Cusco,Tallinn,2,4815,5674,2447
5672,3160,Sabha,San Diego,2,9437,8779,2398
5673,4107,Nukuʻalofa,Bridgetown,3,9765,5753,9620
5674,763,Saint-Pierre,Cologne,5,148,3414,2409
5675,5481,Barranquilla,Rotterdam,4,2395,801,5764
5676,8461,St. Louis,La Paz,4,7150,4635,525
5677,9229,Chongjin,Incheon,4,3513,8205,4865
5678,7608,Yaren District,Basse-Terre,2,9919,9823,9560
5679,6435,Palembang,Vancouver,5,7605,2961,6850
5680,9205,Lobamba,Port-au-Prince,5,5736,9224,891
5681,3371,Mexicali,Durango,2,9760,2837,8891
5682,1740,Almaty,Norilsk,2,3801,4500,4022
5683,6846,Tampere,Vaduz,3,2507,3724,8123
5684,8105,Lomé,Port Vila,5,681,6760,1537
5685,2706,Zhengzhou,Labasa,1,6415,5345,5679
5686,7631,Rio de Janeiro,Málaga,1,7278,998,4009
5687,6560,Munich,Darwin,5,1059,1871,271
5688,9627,São Tomé,Porto,1,3181,789,5383
5689,3970,Copenhagen,Hangzhou,1,8124,7844,3541
5690,6039,Chicago,Curitiba,1,6598,102,5319
5691,9453,Quito,Kano,5,7187,8999,7683
5692,4865,Podgorica,Dodoma,4,1000,8974,870
5693,7236,Rabat,Kunming,2,8302,5120,1910
5694,3116,Bratsk,Kuching,2,925,9603,9341
5695,9519,Peshawar,Bern,3,1404,6467,4404
5696,5284,Leeds,São José dos Campos,2,1181,7587,4619
5697,8585,Geneva,Hyderabad,5,8675,5920,901
5698,2063,Tampere,Jayapura,4,6369,3876,3741
5699,4145,Omdurman,Kanpur,2,7591,6993,4517
5700,5958,South Tarawa,Yaren District,4,2124,1917,5561
5701,8187,Moscow,Dili,5,7256,4303,2422
5702,5397,Johannesburg,Faisalabad,4,5557,7843,8921
5703,9154,Baghdad,Yamoussoukro,4,2464,6919,4887
5704,3981,Naples,Fukuoka,2,5788,9922,3468
5705,1664,Dodoma,Melbourne,4,9067,8795,9395
5706,942,Puebla,Koulikoro,3,375,7794,9714
5707,9540,Nairobi,San José,1,5333,7114,2822
5708,8602,Brussels,Faisalabad,5,7533,3155,2389
5709,5195,Changchun,Invercargill,4,8763,2609,9425
5710,9516,Ankara,Jersey City,4,8266,6890,9546
5711,2090,Petropavlovsk-Kamchatsky,Houston,5,4519,4825,8237
5712,4961,Yaoundé,Shenzhen,4,9757,7626,5500
5713,5397,Oslo,Manzini,5,7335,6232,4690
5714,7745,Cologne,Leipzig,1,4136,5278,6986
5715,2890,Edinburgh,Lima,3,9323,2844,9139
5716,9956,Bandung,Copenhagen,3,8778,6037,6072
5717,2302,Alofi,Gaborone,4,2546,1588,3962
5718,5720,Canberra,Campo Grande,2,8778,2039,6850
5719,3511,Aberdeen,Durango,5,9278,4875,9180
5720,9457,Valdivia,Belize City,4,7031,2057,3324
5721,6549,Santa Cruz de Tenerife,Faisalabad,4,1230,5697,963
5722,4904,Quebec City,Alor Star,1,5977,4553,3985
5723,1452,Moscow,Aarhus,5,2441,2305,9575
5724,8367,Yamoussoukro,Port-au-Prince,4,4406,289,6592
5725,6480,Harare,Cincinnati,2,3977,7096,8672
5726,9869,Singapore,Mexicali,4,1339,1003,4389
5727,7324,Surat Thani,Charlotte Amalie,1,8489,1088,813
5728,6107,Phnom Penh,Mérida,4,8481,1043,5826
5729,4685,Oslo,Brussels,1,900,5109,9726
5730,1604,Lobamba,Barranquilla,1,9615,6062,8766
5731,9402,Anadyr (town),Mwanza,4,3076,8243,4345
5732,8725,Rochester,Bratsk,4,3185,5426,6883
5733,1335,Maceió,Kota Kinabalu,5,6521,5629,8290
5734,7436,Amsterdam,Dalian,3,1910,4622,2961
5735,1020,Mata-Utu,Kingstown,2,9494,7378,3942
5736,9166,Strasbourg,Tallinn,2,9921,5346,2503
5737,4530,Kaliningrad,Charlotte Amalie,1,8617,5716,4289
5738,4974,Samara,Lanzhou,4,8440,9013,6259
5739,6824,Dunedin,Kaohsiung,1,1651,2824,833
5740,1463,Liverpool,Chennai,3,261,2898,8877
5741,6851,Nuuk,Moroni,4,7234,8734,4381
5742,1467,Edinburgh,Kunming,1,9570,4340,5293
5743,5468,Puebla,Kota Bharu,2,9404,7486,3347
5744,4740,Invercargill,Udon Thani,2,7465,2980,1305
5745,2822,Ouagadougou,Gaziantep,4,5940,7076,10137
5746,7088,Padang,Amsterdam,1,8729,180,7808
5747,4728,Majuro,Douala,5,7480,6005,5980
5748,5280,Mexico City,Huế,5,7308,1989,3012
5749,9485,Quezon City,Casablanca,2,4498,153,4734
5750,1272,Labasa,Wollongong,2,3186,5928,10109
5751,5407,Puebla,Palembang,3,9165,5391,2564
5752,809,Dallas,Dededo,2,7038,8166,3414
5753,3405,Ankara,Luxor,5,1798,3367,2374
5754,5046,Ljubljana,Baghdad,2,782,1355,9888
5755,321,Islamabad,Petropavlovsk-Kamchatsky,2,2533,3723,10047
5756,6525,Shenyang,Banjul,5,1328,3525,7620
5757,727,Tiraspol,Saipan,5,8852,5991,3365
5758,6875,Hargeisa,Mérida,3,4401,2703,9113
5759,5258,Frankfurt,Valparaíso,1,7106,1001,5807
5760,3558,Bangui,Budapest,3,260,8955,383
5761,560,İzmir,Porto-Novo,3,9920,8022,2225
5762,4818,Nanjing,Medina,5,8204,9609,1548
5763,6145,Ashgabat,Cardiff,5,3425,4523,6196
5764,8119,Lubumbashi,Bahía Blanca,1,4367,7037,8633
5765,7801,Bangalore,Ouagadougou,3,1371,7211,4448
5766,5182,Chengdu,Port-au-Prince,2,2372,4005,3903
5767,1598,Chihuahua,Whitehorse,4,3546,9743,9710
5768,8549,Algiers,Jayapura,5,7005,6924,7301
5769,3810,Milwaukee,Juneau,1,7619,2257,1790
5770,3514,Bucharest,Puebla,3,6288,7552,4751
5771,197,Tashkent,Podgorica,4,2520,5182,946
5772,3098,Mandurah,Guayaquil,4,2337,9162,3360
5773,2588,Tabriz,Guangzhou,5,5864,4033,559
5774,9785,Medellín,Montevideo,3,1753,8057,9691
5775,4443,Miami,Tel Aviv,3,4335,3615,6280
5776,8076,Luxembourg (city),Marrakech,1,10010,1058,8726
5777,5466,Antwerp,Skopje,2,4578,4438,5697
5778,7765,Port of Spain,Shanghai,4,4163,6485,9063
5779,3770,Tartu,São Tomé,1,4343,4569,10179
5780,1470,Funafuti,Melbourne,2,367,3823,6795
5781,789,Stuttgart,Nice,2,8300,5102,4064
5782,1246,Moscow,Koror,2,2161,2619,2976
5783,8324,Belgrade,Kaesong,1,5095,4541,1563
5784,2711,Pago Pago,Wellington,5,9846,4703,964
5785,6289,Seville,Cuiabá,4,4460,3505,3431
5786,1602,Zürich,Fairbanks,2,110,9054,8107
5787,4093,Kansas City,Adana,4,4496,2363,5548
5788,7638,Gibraltar,Ambon,2,8986,8657,1071
5789,3499,Bulawayo,Tunis,1,6639,3040,9180
5790,8968,Peshawar,Blantyre,5,5678,347,5927
5791,7430,Bratsk,Abidjan,4,7727,5401,9137
5792,6786,London,Hilo,4,1342,5055,1061
5793,1940,Shijiazhuang,Castries,3,2865,205,5602
5794,7070,Dublin,Daegu,1,7220,3392,9814
5795,8057,Abuja,Niamey,4,8163,5501,4262
5796,9403,Anadyr (town),Tórshavn,4,394,7621,5089
5797,7796,Thiès,Curitiba,2,8400,7939,5119
5798,2584,Pontianak,Kaliningrad,3,6163,9698,7095
5799,8532,Abidjan,Dili,2,4414,2707,2571
5800,5489,Dresden,Calgary,4,8208,1419,9151
5801,3732,New Delhi,Valencia,5,629,5431,653
5802,9128,Belmopan,Vitória,3,5087,2524,2200
5803,384,Santo Domingo,Columbus,1,6007,1560,7534
5804,3300,Xining,Luxembourg (city),4,9068,2949,5042
5805,7878,Bloemfontein,Managua,3,8112,148,494
5806,2794,Lilongwe,Luanda,3,2437,8396,6551
5807,7987,Port Vila,Anchorage,5,1706,3740,3651
5808,8494,Kaesong,Gdańsk,5,1345,7042,3720
5809,538,Jayapura,Guatemala City,2,3903,8443,1970
5810,3045,Johannesburg,Lilongwe,1,2981,9996,8710
5811,4314,Luanda,Brazzaville,4,4986,9525,2338
5812,7507,Bandar Seri Begawan,Nouakchott,2,8335,2119,7070
5813,2505,Leeds,Tartu,3,1200,4739,2311
5814,2381,Seville,Bern,2,9593,1321,4337
5815,7088,Maseru,Srinagar,4,2247,1382,2108
5816,8202,Yerevan,Alexandria,3,3640,469,708
5817,9444,Port Moresby,Hobart,5,8557,7708,5084
5818,8043,Regina,Jamestown,5,7431,7112,9049
5819,6763,Norilsk,Wellington,3,2269,1245,2688
5820,8197,Nizhny Novgorod,Luxembourg (city),3,7519,6477,6391
5821,2109,Sitka,Wellington,4,2095,9325,6710
5822,1297,Aberdeen,Darwin,5,7421,4899,5791
5823,2814,Cardiff,Jakarta,5,2868,7538,9020
5824,3763,Road Town,Thimphu,3,8849,3755,2898
5825,9935,Bishkek,Kyoto,3,550,5113,8238
5826,7418,Algiers,Semarang,3,3971,6445,9572
5827,9311,Hangzhou,Sri Jayawardenapura-Kotte,1,4282,5479,3538
5828,7717,Paramaribo,Douglas,4,2997,6768,10116
5829,9535,Kigali,Manzini,1,7783,2930,10108
5830,158,Pekanbaru,Invercargill,4,4613,8029,8653
5831,5417,Raleigh,Baku,3,3265,7004,669
5832,6501,Rosario,Birmingham,3,4279,869,557
5833,2426,Magadan,San Antonio,4,4919,1197,3866
5834,8230,Ashgabat,Doha,3,7061,9210,4369
5835,4659,Charlotte,Rotterdam,5,5850,1088,10087
5836,5036,Durban,Dublin,5,8068,3117,8496
5837,5425,Belém,San Salvador,2,3860,5476,8419
5838,5025,Taipei,Salzburg,3,8482,936,587
5839,6608,Agartala,Kaohsiung,4,6286,5181,10091
5840,7395,Chiang Mai,Seville,1,7818,735,5498
5841,850,Philadelphia,Manila,3,755,5814,879
5842,9389,Gaziantep,Omdurman,1,4873,6416,2234
5843,7261,Pittsburgh,Bursa,5,4642,8162,6429
5844,9314,Enugu,Pyongyang,2,965,7289,6764
5845,6354,Virginia Beach,Zapopan,4,5858,3630,8615
5846,5484,Nanjing,Darwin,1,901,5337,7790
5847,1438,Vienna,Zamboanga City,5,7992,232,2103
5848,5418,Castries,Hilo,5,4158,3286,574
5849,8631,Enugu,Linz,1,3600,644,2540
5850,5204,Lisbon,Arequipa,5,715,5789,6922
5851,7023,San Diego,Abu Dhabi,1,5509,5646,8727
5852,608,Kanpur,Jacksonville,4,3083,694,526
5853,4133,Istanbul,Agartala,1,9482,7453,8047
5854,9345,Buffalo,Porto Velho,1,7377,8480,7273
5855,3053,Bishkek,Kota Bharu,1,6508,746,3110
5856,4739,Hargeisa,Bulawayo,4,7090,2426,9432
5857,6646,Brasília,Odessa,4,7024,1666,5615
5858,2149,Charlotte Amalie,Nukuʻalofa,3,2439,3836,9684
5859,8502,Innsbruck,Faisalabad,5,7872,6551,7995
5860,431,Seoul,Düsseldorf,5,6954,7931,5049
5861,8290,Jayapura,Yerevan,3,7067,5485,7531
5862,8727,Assis,Shijiazhuang,1,1889,1670,8219
5863,4770,Phoenix,Havana,4,6755,534,3072
5864,9586,Port Hedland,Wonsan,5,3693,930,8327
5865,422,Harare,Barcelona,2,2281,4256,3781
5866,1328,Concepción,Horta (Azores),5,8984,8260,4320
5867,3314,Douglas,Wonsan,2,2815,6828,6285
5868,6724,Castries,Paramaribo,2,1426,1010,2793
5869,5894,Roseau,Chongqing,4,1111,8796,8300
5870,4888,Medan,Gaziantep,1,4927,7830,2023
5871,5048,Kyoto,Hanga Roa,4,913,1918,522
5872,6989,Faisalabad,Rabat,5,1902,6910,6721
5873,9117,Pune,Puerto Williams,1,839,740,1321
5874,6926,Ipoh,Punta Arenas,5,9943,256,1551
5875,1466,Tbilisi,Belmopan,5,9127,3918,226
5876,5735,Vaduz,Adak,4,4485,2920,313
5877,9255,Livingstone,Hong Kong,2,6903,2193,6047
5878,9491,Denpasar,Phoenix,1,2489,2587,8189
5879,1449,El Aaiún,Austin,2,787,2486,6851
5880,8472,Jeddah,Qingdao,2,3103,7075,7903
5881,6488,Johannesburg,Norilsk,4,908,3842,4106
5882,2371,Sapporo,Asmara,4,6226,8222,7622
5883,6418,San Fernando,Dresden,5,9338,4201,2607
5884,3387,Stockholm,Zürich,4,3805,2628,2770
5885,3761,Kuala Lumpur,Okinawa,2,636,580,5766
5886,3865,Sacramento,Belfast,3,9287,8281,6576
5887,8563,Saint John,Labasa,3,2870,8670,9995
5888,2120,Alor Star,Lomé,3,8430,8471,10070
5889,2552,Norilsk,Miami,4,3490,5288,8047
5890,4342,Cannes,Tripoli,1,3375,3526,9683
5891,8359,İzmir,Ahmedabad,5,8726,3314,417
5892,5276,Changchun,Tunis,5,3548,6890,5557
5893,5498,St. John's,Pontianak,2,1649,5971,9721
5894,4982,Changchun,Bujumbura,3,8451,8914,4263
5895,9226,Castries,Ljubljana,5,8920,3760,8886
5896,2965,Fukuoka,Zanzibar City,1,1610,6252,2652
5897,7130,São Tomé,Thimphu,5,1421,994,9366
5898,1360,Petropavlovsk-Kamchatsky,Jaipur,3,5392,1133,8581
5899,367,Murmansk,Okinawa,4,1663,1398,809
5900,4100,Bratislava,Novosibirsk,3,6451,7651,4873
5901,2069,Marseille,Funafuti,1,6235,9567,9656
5902,5606,Calama,Seville,5,5347,9785,7359
5903,3865,City of San Marino,Bulawayo,3,6599,9971,9899
5904,5832,Monterrey,The Valley,2,6577,9172,483
5905,4127,Timbuktu,Lima,4,275,7195,1833
5906,5336,San Fernando,Bern,4,7688,4397,1537
5907,5948,Yaren District,Copenhagen,4,5158,7681,1831
5908,8156,Doha,Amsterdam,4,8077,667,4845
5909,3646,Alor Star,Amritsar,3,5097,6067,991
5910,5234,Busan,Magadan,3,6235,6484,3083
5911,1857,Tokyo,Jayapura,4,1027,3910,4826
5912,8884,Qingdao,Shijiazhuang,3,6473,7550,8351
5913,1957,Namangan,Enugu,5,4773,5681,2353
5914,3349,Kuwait City,Prague,1,2906,7066,2218
5915,3306,Tamale,Manama,5,7248,5708,4059
5916,6847,Doha,Sapporo,2,8495,3947,3267
5917,8093,Simferopol,Muscat,5,4961,8228,6235
5918,8894,Shijiazhuang,Omsk,3,4092,2430,9564
5919,2983,Kingstown,Quezon City,1,4113,2378,6545
5920,8663,Adana,Semarang,4,3099,3248,292
5921,5116,Birmingham,Chongqing,2,2455,7796,4807
5922,9849,Ushuaia,Manchester,3,9603,6282,1166
5923,8677,Fort-de-France,Yaoundé,5,1398,9289,1409
5924,7835,Abu Dhabi,Charlottetown,2,5002,1973,6206
5925,7727,Veracruz,Kaohsiung,2,2006,9910,2471
5926,184,Bridgetown,Milan,4,5719,5268,8739
5927,1865,Dodoma,Ibadan,3,9827,6813,6680
5928,8989,Sitka,Oslo,1,6292,9559,9879
5929,9521,Pekanbaru,Cuiabá,5,6879,4683,1810
5930,7332,Rawalpindi,Wellington,5,6810,7615,7340
5931,9040,The Valley,Lima,2,763,9862,7551
5932,6060,Vilnius,Dededo,4,403,9659,4948
5933,117,Dushanbe,Shenzhen,1,700,7052,7676
5934,7435,Medellín,George Town,1,2399,9096,1699
5935,7699,Phuket (city),Marrakech,3,7630,4722,5607
5936,5070,Saint-Denis,Glasgow,3,492,4304,8677
5937,5248,Mexicali,Helsinki,4,105,1225,566
5938,10061,Lomé,Bergen,2,8714,3827,8232
5939,1522,Kyoto,Geneva,5,7033,6760,2142
5940,612,Thessaloniki,Washington,5,7596,8307,10113
5941,4594,Nizhny Novgorod,Port Louis,3,7527,2875,7616
5942,6253,Tallinn,Amritsar,2,800,4236,9254
5943,3090,Fairbanks,Porto-Novo,3,9220,9776,5471
5944,1188,Adelaide,Surabaya,1,7165,6173,2109
5945,2513,Dammam,Ibadan,1,6042,3742,7243
5946,8839,Niamey,Chuí,5,8673,2191,2273
5947,4653,Ottawa,Chengdu,3,1004,3772,2428
5948,4779,Antananarivo,Raleigh,1,4411,7430,9898
5949,8912,Vladivostok,Ulan Bator,1,4063,3188,2969
5950,5400,Ljubljana,Taipei,2,3909,3088,5621
5951,7419,Caracas,Iloilo City,3,3054,8570,4298
5952,6475,New Orleans,Tijuana,5,9750,6663,2432
5953,6028,Angra do Heroísmo,Austin,2,5208,273,6820
5954,6352,Barranquilla,Hong Kong,3,3958,7188,6123
5955,6678,Memphis,Gothenburg,4,983,5804,8459
5956,9375,Murmansk,Nanjing,5,2515,8030,4517
5957,9758,Odessa,Quebec City,5,9463,861,1025
5958,3732,Shenyang,Monterrey,3,5032,1060,3967
5959,7980,Douglas,Athens,1,8265,2691,8283
5960,7287,Kraków,Almaty,4,2069,952,2018
5961,911,Nagpur,Dodoma,4,4767,8894,9735
5962,778,Kinshasa,Quito,3,2404,881,3820
5963,6967,Alor Star,Ouagadougou,4,7644,3039,6218
5964,7219,Livingstone,Suva,1,3457,5500,7396
5965,6706,Bahía Blanca,Campinas,5,7155,2310,7899
5966,2855,Budapest,Frankfurt,3,1549,3358,6326
5967,1884,Jacksonville,Malabo,4,2380,4510,9208
5968,189,Rochester,Tripoli,2,2445,2442,9892
5969,5326,Dodoma,Sabha,5,1844,1016,7395
5970,3525,Ouagadougou,Canberra,5,2913,9884,2537
5971,5715,Kandahar,Stockholm,2,7900,5444,4029
5972,2427,Nice,Espoo,1,7926,650,2237
5973,2855,Changchun,Bratsk,2,1423,4581,1684
5974,3118,Jaipur,Tartu,2,199,8567,9736
5975,686,Medan,Charlotte,2,7304,4488,324
5976,7408,Riverside,Portland,5,6886,716,10055
5977,10020,Avarua,Bulawayo,4,9769,6815,5413
5978,3135,São José dos Campos,Alexandria,5,8995,3007,5721
5979,10031,Saint-Pierre,Gold Coast,2,3968,4157,6336
5980,5369,Seville,Lviv,1,4979,1597,7870
5981,3469,Basse-Terre,Birmingham,5,3849,3343,5308
5982,8425,Cartagena,Pittsburgh,5,7582,2081,3779
5983,5076,Newcastle,Invercargill,2,6451,9599,10192
5984,2930,Miri,Jinan,5,328,7025,5628
5985,812,Ürümqi,Mumbai,1,2003,226,4106
5986,5261,Fukuoka,Ho Chi Minh City,2,7236,9897,7346
5987,5022,Kobe,Whitehorse,1,3685,9555,1664
5988,4144,Dunedin,Karachi,4,9961,3891,2406
5989,3296,Zagreb,Atlanta,5,8083,6589,5725
5990,8680,Helsinki,Saint-Pierre,1,7516,6368,447
5991,1280,Ludhiana,Yokohama,2,364,6116,9506
5992,8636,Quebec City,Shenyang,2,9230,8474,6077
5993,8991,Alexandria,Gothenburg,4,5455,789,7332
5994,1426,Guadalajara,Pattaya,5,8044,5942,5614
5995,2196,Kandahar,Abidjan,5,990,6554,455
5996,6943,Townsville,Tartu,2,3140,9113,6000
5997,3424,Campinas,Sapporo,1,1689,2366,1189
5998,8998,Basse-Terre,St. John's,1,209,6793,1844
5999,4854,Nukus,Ulan Bator,4,8056,2286,9616
6000,5431,Kota Bharu,Kraków,2,3853,1195,7777
6001,479,Baltimore,Koror,2,5042,4281,1650
6002,482,Yerevan,Bergen,2,2736,538,6980
6003,7051,Quebec City,Yaoundé,5,3461,1089,812
6004,5272,Qingdao,Funafuti,2,1009,8302,671
6005,8260,Siem Reap,Astana,5,6468,6759,1510
6006,2376,Aberdeen,Labasa,5,4625,9639,4553
6007,4448,Bamako,Ottawa,4,6629,3192,1610
6008,8329,Gold Coast,Aarhus,1,5833,1079,9372
6009,2349,Makassar,Johor Bahru,1,3545,5920,9439
6010,9318,Accra,Antwerp,5,9113,3241,3423
6011,2849,Naples,Port Said,5,9270,9264,8121
6012,806,Makati City,Jayapura,1,1288,7219,3433
6013,871,Baku,Apia,5,9613,8961,4142
6014,7722,Mendoza,George Town,2,629,7939,1914
6015,3935,Nicosia,Bulawayo,5,566,8712,9340
6016,6531,Thiès,Maputo,4,6889,1692,9422
6017,6194,Porto,Indianapolis,5,2669,1825,8842
6018,7868,Konya,City of Halifax,4,8242,3082,298
6019,1959,Patna,Shanghai,3,2989,3974,4353
6020,510,Hanoi,Casablanca,2,6574,4666,734
6021,5967,Rome,Lisbon,4,2353,1176,4121
6022,1465,Ho Chi Minh City,Sacramento,3,4539,2576,5584
6023,1324,Auckland,Porto Alegre,3,9939,8849,8537
6024,2140,Lilongwe,Enugu,5,9588,164,9371
6025,4635,Malmö,Sydney,1,1093,7136,9123
6026,7259,Ahmedabad,Guayaquil,1,5232,2910,1051
6027,463,Zapopan,Hanga Roa,5,8039,1077,596
6028,1962,Düsseldorf,San José,5,9204,5032,2930
6029,4883,Yellowknife,Nagoya,4,4757,4000,5920
6030,1869,Mexicali,Minneapolis,4,2933,8326,2960
6031,3502,Cartagena,Nakhon Ratchasima,4,8373,1491,5757
6032,1287,New Delhi,Hanga Roa,1,7071,5196,2805
6033,4856,St. George's,Kuala Lumpur,5,8154,4975,7537
6034,3193,Adana,Anadyr (town),4,8419,6918,4313
6035,5294,Shenzhen,Ponta Delgada,1,4631,9186,3184
6036,9336,Quito,Papeete,2,4287,5673,7026
6037,1927,Baghdad,Munich,5,1879,3351,3769
6038,1231,Almaty,Manzini,1,10073,1107,1738
6039,6923,Dongguan,Panama City,4,771,6457,6614
6040,3063,Newcastle,Port of Spain,2,6803,938,9481
6041,8517,Makassar,Lusaka,5,3592,4245,9017
6042,2021,Stockholm,Alor Star,3,6485,9367,8438
6043,6669,Sitka,Algiers,1,5332,3009,8126
6044,407,Córdoba,Canberra,2,8767,2477,4360
6045,9658,Cali,St. George's,1,7265,4357,7225
6046,129,Mumbai,Kingstown,1,182,586,4371
6047,8532,Winnipeg,Anadyr (town),2,8287,6516,1005
6048,4755,Managua,Zamboanga City,3,2268,1142,5655
6049,2920,Gaziantep,Enugu,4,4821,9115,8214
6050,6284,Auckland,Sukhumi,1,7402,4500,8746
6051,5931,Durban,Lyon,4,7971,187,7096
6052,1913,Belize City,Roseau,1,4583,5147,5986
6053,3842,Dongguan,Ambon,1,3743,6682,292
6054,6869,Angra do Heroísmo,Valletta,4,5899,7063,1321
6055,5419,Santiago de Cuba,Riyadh,1,7172,5969,9237
6056,4385,Funafuti,Nouméa,3,2869,5906,10003
6057,8297,Frankfurt,Gothenburg,1,2670,836,8009
6058,8560,Monterrey,Turin,5,8094,10075,4368
6059,2605,Jacksonville,Jersey City,1,6917,378,9498
6060,4572,Winnipeg,Bissau,2,9512,1165,10081
6061,6083,Split (city),Gibraltar,1,2547,4874,6762
6062,6647,Maputo,Jeddah,4,9799,7297,4206
6063,1563,Lanzhou,Alexandria,4,3432,6890,4539
6064,539,Jinan,Wuhan,3,7889,8522,8699
6065,1713,Chaguanas,Singapore,3,176,4969,2607
6066,4504,Medan,Edmonton,5,7281,2126,9410
6067,3411,Nagpur,Mamoudzou,1,5942,3558,7581
6068,7912,Skopje,Liverpool,2,6209,1166,7187
6069,4866,Surat Thani,Minneapolis,3,4586,2816,9124
6070,3603,Ouagadougou,Weno,5,5402,7500,5601
6071,7951,Split (city),Mogadishu,1,9890,8265,8865
6072,427,Milan,Guangzhou,4,6923,5427,4837
6073,9833,Miami,Saint-Pierre,4,3062,6908,4944
6074,2253,Sarajevo,Kingstown,1,9601,7514,4862
6075,4108,Iquitos,Kharkiv,3,1065,765,3271
6076,9470,Odessa,Miri,4,4482,3901,7354
6077,6239,Port-au-Prince,Bucharest,3,470,7572,3869
6078,3754,Managua,Sacramento,1,1344,8009,6578
6079,4455,Dresden,Canberra,4,6326,1246,1640
6080,7842,Lobamba,Quezon City,4,4591,9477,8415
6081,4315,Peshawar,Jinan,2,2973,5026,3616
6082,5308,Tallinn,Zagreb,2,8951,8471,8816
6083,311,Palikir,Auckland,5,3179,154,8214
6084,1336,Sri Jayawardenapura-Kotte,Bogor,1,472,938,961
6085,2312,Bogor,Nukulaelae,3,5422,3445,8847
6086,4643,Shanghai,Belize City,3,6721,798,6817
6087,8259,Ushuaia,Durban,4,7387,1917,3201
6088,6829,Ludhiana,Macau,4,8407,3397,9034
6089,9755,Durban,Kandy,4,839,7437,6882
6090,561,Castries,Tiraspol,3,2235,2768,1727
6091,2819,Montevideo,Yaren District,3,6708,9206,7250
6092,8899,Jayapura,Libreville,5,4465,4853,944
6093,328,Istanbul,Zürich,5,1787,8643,4796
6094,2507,Luxembourg (city),Multan,1,5485,6092,10017
6095,3419,Adak,Lahore,4,3318,10027,10003
6096,7080,Kota Bharu,Fortaleza,4,1849,4915,3470
6097,7500,Puerto Williams,Bangui,4,603,3592,7675
6098,2543,Brazzaville,Stanley,1,1061,5896,2582
6099,584,Tiraspol,Yekaterinburg,5,1526,5164,3898
6100,7716,Siem Reap,Cebu City,3,1178,7801,7867
6101,5022,Kaesong,Brussels,2,4556,9863,3708
6102,1717,Lilongwe,New Delhi,2,6605,4746,4046
6103,2958,Nanjing,Porto,5,8128,8265,1366
6104,3736,Phoenix,Roseau,5,5570,7148,6755
6105,2759,Washington,Detroit,2,6865,363,5129
6106,8436,Tianjin,San Salvador,5,3985,3715,4577
6107,2953,Tampa,Vatican City,4,8975,9152,1418
6108,6048,Yellowknife,Tokyo,1,1161,7542,613
